"Query","Match","HMDB","PubChem","ChEBI","KEGG","METLIN","SMILES","Comment"
"5,6-dihydrothymine","Dihydrothymine","HMDB0000079","93556","27468","C00906","5135","CC1CNC(=O)NC1=O","1"
"5,6-dihydrouracil","Dihydrouracil","HMDB0000076","649","15901","C00429","285","C1CNC(=O)NC1=O","1"
"5-(galactosylhydroxy)-L-lysine","NA","NA","NA","NA","NA","NA","NA","0"
"5-acetylamino-6-amino-3-methyluracil","5-Acetylamino-6-amino-3-methyluracil","HMDB0004400","88299",NA,"C16366",NA,"CC(=O)NC1=C(NC(=O)N(C1=O)C)N","1"
"5-acetylamino-6-formylamino-3-methyluracil","5-Acetylamino-6-formylamino-3-methyluracil","HMDB0011105","108214","32643","C16365",NA,"CC(=O)NC1=C(NC(=O)N(C1=O)C)NC=O","1"
"5-bromotryptophan","NA","NA","NA","NA","NA","NA","NA","0"
"5-dodecenoate (12:1n7)","NA","NA","NA","NA","NA","NA","NA","0"
"5-hydroxydecanoate","NA","NA","NA","NA","NA","NA","NA","0"
"5-hydroxyhexanoate","Delta-Hexanolactone","HMDB0000453","13204","589927",NA,"5442","CC1CCCC(=O)O1","1"
"5-hydroxyindole sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"5-hydroxyindoleacetate","5-Hydroxyindoleacetic acid","HMDB0000763","1826","27823","C05635","2975","C1=CC2=C(C=C1O)C(=CN2)CC(=O)O","1"
"5-hydroxylysine","5-Hydroxylysine","HMDB0000450","4433","18040","C16741","5439","C(C[C@@H](C(=O)O)N)[C@H](CN)O","1"
"5-hydroxymethyl-2-furoic acid","Sumiki's acid","HMDB0002432","80642","563718","C20448","6680","C1=C(OC(=C1)C(=O)O)CO","1"
"5-methylthioadenosine (MTA)","NA","NA","NA","NA","NA","NA","NA","0"
"5-methyluridine (ribothymidine)","NA","NA","NA","NA","NA","NA","NA","0"
"5-oxoproline","Pyroglutamic acid","HMDB0000267","7405","18183","C01879","3251","C1CC(=O)N[C@@H]1C(=O)O","1"
"5alpha-androstan-3alpha,17alpha-diol monosulfate","NA","NA","NA","NA","NA","NA","NA","0"
"5alpha-androstan-3alpha,17beta-diol 17-glucuronide","NA","NA","NA","NA","NA","NA","NA","0"
"5alpha-androstan-3alpha,17beta-diol disulfate","5alpha-Androstan-3alpha,17beta-diol disulfate","HMDB0094682","56639109","133101",NA,NA,"[H][C@@]12CC[C@H](OS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](CC[C@]12C)OS(O)(=O)=O","1"
"5alpha-androstan-3alpha,17beta-diol monosulfate (1)","NA","NA","NA","NA","NA","NA","NA","0"
"5alpha-androstan-3alpha,17beta-diol monosulfate (2)","NA","NA","NA","NA","NA","NA","NA","0"
"5alpha-androstan-3beta,17alpha-diol disulfate","NA","NA","NA","NA","NA","NA","NA","0"
"5alpha-androstan-3beta,17beta-diol disulfate","NA","NA","NA","NA","NA","NA","NA","0"
"5alpha-androstan-3beta,17beta-diol monosulfate (2)","NA","NA","NA","NA","NA","NA","NA","0"
"5alpha-pregnan-3(alpha or beta),20beta-diol disulfate","NA","NA","NA","NA","NA","NA","NA","0"
"5alpha-pregnan-3beta,20alpha-diol disulfate","5alpha-pregnan-3beta,20alpha-diol disulfate","HMDB0094650","5748360","133119",NA,NA,"[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OS(O)(=O)=O)[C@H](C)OS(O)(=O)=O","1"
"5alpha-pregnan-3beta,20alpha-diol monosulfate (2)","NA","NA","NA","NA","NA","NA","NA","0"
"5alpha-pregnan-3beta,20beta-diol monosulfate (1)","NA","NA","NA","NA","NA","NA","NA","0"
"5alpha-pregnan-3beta-ol,20-one sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"6-hydroxyindole sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"6-oxopiperidine-2-carboxylate","cis-Vaccenic acid","HMDB0240219","5282761","50464","C08367","3407","CCCCCC\C=C/CCCCCCCCCC(O)=O","1"
"7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)","NA","NA","NA","NA","NA","NA","NA","0"
"7-hydroxyindole sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"7-ketodeoxycholate","7-Ketodeoxycholic acid","HMDB0000391","188292","16390","C04643","5380","C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C","1"
"7-methylguanine","7-Methylguanine","HMDB0000897","11361","28664","C02242",NA,"CN1C=NC2=C1C(=O)N=C(N2)N","1"
"7-methylurate","NA","NA","NA","NA","NA","NA","NA","0"
"7-methylxanthine","7-Methylxanthine","HMDB0001991","68374","48991","C16353",NA,"CN1C=NC2=C1C(=O)NC(=O)N2","1"
"8-hydroxyoctanoate","8-Hydroxyoctanoate","HMDB0061914","69820","79162",NA,NA,"OCCCCCCCC(O)=O","1"
"9,10-DiHOME","9,10-DHOME","HMDB0004704","9966640",NA,"C14828",NA,"CCCCC/C=C\CC(C(CCCCCCCC(=O)O)O)O","1"
"9-hydroxystearate","NA","NA","NA","NA","NA","NA","NA","0"
"acesulfame","Acesulfame","HMDB0033585","36573","83501",NA,NA,"CC1=CC(=O)NS(=O)(=O)O1","1"
"acetoacetate","Acetoacetic acid","HMDB0000060","96","15344","C00164","276","CC(=O)CC(=O)O","1"
"acetylcarnitine (C2)","NA","NA","NA","NA","NA","NA","NA","0"
"acisoga","NA","NA","NA","NA","NA","NA","NA","0"
"aconitate [cis or trans","NA","NA","NA","NA","NA","NA","NA","0"
"adenine","Adenine","HMDB0000034","190","16708","C00147","85","C1=NC2=C(N1)C(=NC=N2)N","1"
"adenosine","Adenosine","HMDB0000050","60961","16335","C00212","86","C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O","1"
"adipoylcarnitine (C6-DC)","NA","NA","NA","NA","NA","NA","NA","0"
"ADpSGEGDFXAEGGGVR","NA","NA","NA","NA","NA","NA","NA","0"
"adrenate (22:4n6)","NA","NA","NA","NA","NA","NA","NA","0"
"alanine","L-Alanine","HMDB0000161","5950","16977","C00041",NA,"C[C@@H](C(=O)O)N","1"
"allantoin","Allantoin","HMDB0000462","204","15676","C01551","89","C1(C(=O)NC(=O)N1)NC(=O)N","1"
"alliin","(R)C(S)S-Alliin","HMDB0033592","87310",NA,"C08265",NA,"C=CCS(=O)CC(C(=O)O)N","1"
"allopurinol","Allopurinol","HMDB0014581","2094","40279",NA,NA,"C1=C2C(=NC=NC2=O)NN1","1"
"allopurinol riboside","Allopurinol riboside","HMDB0000481","5273534","74074",NA,"5468","OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1N=CC2=C1NC=NC2=O","1"
"alpha-CEHC","Alpha-CEHC","HMDB0001518","9943542","626842",NA,NA,"CC1=C(C(=C2CCC(OC2=C1C)(C)CCC(=O)O)C)O","1"
"alpha-CEHC glucuronide","NA","NA","NA","NA","NA","NA","NA","0"
"alpha-CEHC sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"alpha-hydroxycaproate","NA","NA","NA","NA","NA","NA","NA","0"
"alpha-hydroxyisocaproate","D-Leucic acid","HMDB0000624","439960","55534","C03264","5597","CC(C)C[C@H](C(=O)O)O","1"
"alpha-hydroxyisovalerate","2-Hydroxy-3-methylbutyric acid","HMDB0000407","99823","60645",NA,"5396","CC(C)C(C(=O)O)O","1"
"alpha-ketobutyrate","2-Ketobutyric acid","HMDB0000005","58","30831","C00109",NA,"CCC(=O)C(=O)O","1"
"alpha-ketoglutarate","Oxoglutaric acid","HMDB0000208","51","30915","C00026","5218","C(CC(=O)O)C(=O)C(=O)O","1"
"alpha-tocopherol","Alpha-Tocopherol","HMDB0001893","14985","18145","C02477","6376","CC1=C(C(=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)O","1"
"amoxicillin","Amoxicillin","HMDB0015193","33613","2676","C06827",NA,"CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C","1"
"andro steroid monosulfate (1)","NA","NA","NA","NA","NA","NA","NA","0"
"androstenediol (3alpha, 17alpha) monsulfate (2)","NA","NA","NA","NA","NA","NA","NA","0"
"androstenediol (3alpha, 17alpha) monsulfate (3)","NA","NA","NA","NA","NA","NA","NA","0"
"androstenediol (3beta,17beta) disulfate (1)","NA","NA","NA","NA","NA","NA","NA","0"
"androstenediol (3beta,17beta) disulfate (2)","NA","NA","NA","NA","NA","NA","NA","0"
"androstenediol (3beta,17beta) monosulfate (1)","NA","NA","NA","NA","NA","NA","NA","0"
"androstenediol (3beta,17beta) monosulfate (2)","NA","NA","NA","NA","NA","NA","NA","0"
"androsterone sulfate","Androsterone sulfate","HMDB0002759","159663","83037",NA,"3559","C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)OS(=O)(=O)O","1"
"anthranilate","2-Aminobenzoic acid","HMDB0001123","227","30754","C00108","6018","C1=CC=C(C(=C1)C(=O)O)N","1"
"arabinose","L-Arabinose","HMDB0000646","439195","17535","C00259","5474","C1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O","1"
"arabitol/xylitol","NA","NA","NA","NA","NA","NA","NA","0"
"arabonate/xylonate","NA","NA","NA","NA","NA","NA","NA","0"
"arachidate (20:0)","NA","NA","NA","NA","NA","NA","NA","0"
"arachidonate (20:4n6)","NA","NA","NA","NA","NA","NA","NA","0"
"arachidonoylcarnitine (C20:4)","NA","NA","NA","NA","NA","NA","NA","0"
"arachidonoylcholine","NA","NA","NA","NA","NA","NA","NA","0"
"arachidoylcarnitine (C20)","NA","NA","NA","NA","NA","NA","NA","0"
"argininate","NA","NA","NA","NA","NA","NA","NA","0"
"arginine","L-Arginine","HMDB0000517","6322","16467","C00062","5502","C(C[C@@H](C(=O)O)N)CN=C(N)N","1"
"argininosuccinate","Argininosuccinic acid","HMDB0000052","16950","15682","C03406","5115","C(C[C@@H](C(=O)O)N)CN=C(N)N[C@@H](CC(=O)O)C(=O)O","1"
"asparagine","L-Asparagine","HMDB0000168","6267","17196","C00152","14","C([C@@H](C(=O)O)N)C(=O)N","1"
"aspartate","L-Aspartic acid","HMDB0000191","5960","17053","C00049","5206","C([C@@H](C(=O)O)N)C(=O)O","1"
"atenolol","Atenolol","HMDB0001924","2249","2904","C13235","1128","CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O","1"
"atorvastatin (lipitor)","NA","NA","NA","NA","NA","NA","NA","0"
"azelate (nonanedioate)","NA","NA","NA","NA","NA","NA","NA","0"
"azithromycin","Azithromycin","HMDB0014352","447043","2955","C06838",NA,"CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O","1"
"baclofen","Baclofen","HMDB0014327","2284","2972",NA,NA,"C1=CC(=CC=C1C(CC(=O)O)CN)Cl","1"
"behenoyl dihydrosphingomyelin (d18:0/22:0)","NA","NA","NA","NA","NA","NA","NA","0"
"behenoyl sphingomyelin (d18:1/22:0)","NA","NA","NA","NA","NA","NA","NA","0"
"behenoylcarnitine (C22)","NA","NA","NA","NA","NA","NA","NA","0"
"benzoate","Benzoic acid","HMDB0001870","243","30746","C00539","1297","C1=CC=C(C=C1)C(=O)O","1"
"benzoylcarnitine","NA","NA","NA","NA","NA","NA","NA","0"
"beta-citrylglutamate","NA","NA","NA","NA","NA","NA","NA","0"
"beta-cryptoxanthin","beta-Cryptoxanthin","HMDB0033844","6384256",NA,"C08591",NA,"CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C2=C(CC(CC2(C)C)O)C)/C)/C","1"
"beta-hydroxyisovalerate","3-Hydroxyisovaleric acid","HMDB0000754","69362","37084","C20827","5722","CC(C)(CC(=O)O)O","1"
"beta-sitosterol","Beta-Sitosterol","HMDB0000852","222284","27693","C01753","169","CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C","1"
"betaine","Betaine","HMDB0000043","247","17750","C00719","287","C[N+](C)(C)CC(=O)[O-]","1"
"bilirubin (E,E)","NA","NA","NA","NA","NA","NA","NA","0"
"bilirubin (E,Z or Z,E)","NA","NA","NA","NA","NA","NA","NA","0"
"bilirubin (Z,Z)","NA","NA","NA","NA","NA","NA","NA","0"
"biliverdin","Biliverdin","HMDB0001008","5353439","17033","C00500","5938","CC\1=C(/C(=C/C2=C(C(=C(N2)/C=C\3/C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)/N/C1=C/C4=NC(=O)C(=C4C)C=C)CCC(=O)O","1"
"bradykinin, des-arg(9)","NA","NA","NA","NA","NA","NA","NA","0"
"butyrylcarnitine (C4)","NA","NA","NA","NA","NA","NA","NA","0"
"butyrylglycine","N-Butyrylglycine","HMDB0000808","88412","89963",NA,"5772","CCCC(=O)NCC(=O)O","1"
"C-glycosyltryptophan","NA","NA","NA","NA","NA","NA","NA","0"
"caffeic acid sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"caffeine","Caffeine","HMDB0001847","2519","27732","C07481","1455","CN1C=NC2=C1C(=O)N(C(=O)N2C)C","1"
"campesterol","Campesterol","HMDB0002869","5283637","19809","C01789","167","C[C@H](CC[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C","1"
"candesartan","Candesartan","HMDB0014934","2541","3347","C07468",NA,"CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O","1"
"caprate (10:0)","NA","NA","NA","NA","NA","NA","NA","0"
"caproate (6:0)","NA","NA","NA","NA","NA","NA","NA","0"
"caprylate (8:0)","NA","NA","NA","NA","NA","NA","NA","0"
"carbamazepine","Carbamazepine","HMDB0014704","2554","3387","C06868",NA,"C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N","1"
"carbamazepine 10,11-epoxide","Norcodeine","HMDB0060657","9925873","80579","C16576",NA,"[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1NCC[C@@]235)=CC=C4OC","1"
"carbamazepine glucuronide","NA","NA","NA","NA","NA","NA","NA","0"
"carboxyibuprofen","NA","NA","NA","NA","NA","NA","NA","0"
"carnitine","L-Carnitine","HMDB0000062","2724480","11060","C00318","52","C[N+](C)(C)C[C@H](CC(=O)[O-])O","1"
"carotene diol (1)","NA","NA","NA","NA","NA","NA","NA","0"
"carotene diol (2)","NA","NA","NA","NA","NA","NA","NA","0"
"carotene diol (3)","NA","NA","NA","NA","NA","NA","NA","0"
"catechol glucuronide","NA","NA","NA","NA","NA","NA","NA","0"
"catechol sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"celecoxib","Celecoxib","HMDB0005014","2662","41423","C07589",NA,"CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F","1"
"cephalexin","Cephalexin","HMDB0014707","27447","3534","C06895",NA,"CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)SC1)C(=O)O","1"
"ceramide (d16:1/24:1, d18:1/22:1)","NA","NA","NA","NA","NA","NA","NA","0"
"ceramide (d18:1/14:0, d16:1/16:0)","NA","NA","NA","NA","NA","NA","NA","0"
"ceramide (d18:1/17:0, d17:1/18:0)","NA","NA","NA","NA","NA","NA","NA","0"
"ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)","NA","NA","NA","NA","NA","NA","NA","0"
"ceramide (d18:2/24:1, d18:1/24:2)","NA","NA","NA","NA","NA","NA","NA","0"
"cerotoylcarnitine (C26)","NA","NA","NA","NA","NA","NA","NA","0"
"cetirizine","Cetirizine","HMDB0005032","2678","3561","C07778","1641","C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl","1"
"chenodeoxycholate","Chenodeoxycholic acid","HMDB0000518","10133","16755","C02528","207","C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C","1"
"chiro-inositol","NA","NA","NA","NA","NA","NA","NA","0"
"chlorthalidone","Chlorthalidone","HMDB0014455","2732","3654",NA,NA,"C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O","1"
"cholate","Cholic acid","HMDB0000619","221493","16359","C00695","206","C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C","1"
"cholesterol","Cholesterol","HMDB0000067","5997","1307929","C00187","163","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CCC(C4)O)C)C","1"
"choline","Choline","HMDB0000097","305","15354","C00114","56","C[N+](C)(C)CCO","1"
"choline phosphate","Phosphorylcholine","HMDB0001565","8691","18132","C00588","6326","C[N+](C)(C)CCOP(=O)(O)O","1"
"cimetidine","Cimetidine","HMDB0014644","2756","3699","C06952",NA,"CC1=C(N=CN1)CSCCNC(=NC)NC#N","1"
"cinnamoylglycine","Cinnamoylglycine","HMDB0011621","709625","613590",NA,NA,"C1=CC=C(C=C1)/C=C/C(=O)NCC(=O)O","1"
"ciprofloxacin","Ciprofloxacin","HMDB0014677","2764","100241","C05349",NA,"C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O","1"
"cis-4-decenoylcarnitine (C10:1)","NA","NA","NA","NA","NA","NA","NA","0"
"citraconate/glutaconate","NA","NA","NA","NA","NA","NA","NA","0"
"citrate","Citric acid","HMDB0000094","311","30769","C00158","124","C(C(=O)O)C(CC(=O)O)(C(=O)O)O","1"
"citrulline","Citrulline","HMDB0000904","9750","16349","C00327","16","C(C[C@@H](C(=O)O)N)CNC(=O)N","1"
"clindamycin","Clindamycin","HMDB0015321","29029","3745","C06914",NA,"CCC[C@@H]1C[C@H](N(C1)C)C(=O)NC([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)C(C)Cl","1"
"clotrimazole","Clotrimazole","HMDB0001922","2812","3764","C06922","1897","C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4","1"
"corticosterone","Corticosterone","HMDB0001547","5753","16827","C02140","6314","C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O","1"
"cortisol","Cortisol","HMDB0000063","657311",NA,"C00735","5124","C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@]4(C(=O)CO)O)C)O","1"
"cortisone","Cortisone","HMDB0002802","225609","16962","C00762","271","C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C","1"
"cotinine","Cotinine","HMDB0001046","408","127762",NA,"1531","CN1C(CCC1=O)C2=CN=CC=C2","1"
"cotinine N-oxide","Cotinine N-oxide","HMDB0001411","9815514","89087",NA,"6227","CN1[C@@H](CCC1=O)C2=C[N+](=CC=C2)[O-]","1"
"creatine","Creatine","HMDB0000064","586","16919","C00300","7","CN(CC(=O)O)C(=N)N","1"
"creatinine","Creatinine","HMDB0000562","588","16737","C00791","8","CN1CC(=O)N=C1N","1"
"cys-gly, oxidized","NA","NA","NA","NA","NA","NA","NA","0"
"cystathionine","L-Cystathionine","HMDB0000099","439258","17482","C02291","39","C(CSC[C@@H](C(=O)O)N)[C@@H](C(=O)O)N","1"
"cysteine","L-Cysteine","HMDB0000574","5862","17561","C00097","5556","C([C@@H](C(=O)O)N)S","1"
"cysteine s-sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"cysteine sulfinic acid","3-Sulfinoalanine","HMDB0000996","439270","41721","C00606","5927","C([C@@H](C(=O)O)N)S(=O)=O","1"
"cysteine-glutathione disulfide","Cysteineglutathione disulfide","HMDB0000656","53477713",NA,NA,"5628","C(CC(=O)N[C@@H](CSSCC(C(=O)O)N)C(=O)NCC(=O)O)[C@@H](C(=O)O)N","1"
"cysteinylglycine","Cysteinylglycine","HMDB0000078","439498","4047","C01419","5134","C([C@@H](C(=O)NCC(=O)O)N)S","1"
"cystine","L-Cystine","HMDB0000192","67678","16283","C00491","5207","C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N","1"
"cytidine","Cytidine","HMDB0000089","6253","17562","C02961","3376","C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O","1"
"cytosine","Cytosine","HMDB0000630","597","16040","C00380","283","C1=C(NC(=O)N=C1)N","1"
"daidzein sulfate (2)","NA","NA","NA","NA","NA","NA","NA","0"
"decanoylcarnitine (C10)","NA","NA","NA","NA","NA","NA","NA","0"
"dehydroisoandrosterone sulfate (DHEA-S)","NA","NA","NA","NA","NA","NA","NA","0"
"deoxycarnitine","4-Trimethylammoniobutanoic acid","HMDB0001161","134","1941","C01181","6043","C[N+](C)(C)CCCC(=O)O","1"
"deoxycholate","Deoxycholic acid","HMDB0000626","222528","28834","C04483","265","C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C","1"
"desmethylnaproxen","O-Desmethylnaproxen","HMDB0013989","162920",NA,NA,NA,"CC(C1=CC2=C(C=C1)C=C(C=C2)O)C(=O)O","1"
"desmethylnaproxen sulfate","NA","NA","NA","NA","NA","NA","NA","0"
"dexlansoprazole","NA","NA","NA","NA","NA","NA","NA","0"
"diacylglycerol (14:0/18:1, 16:0/16:1) [2]","NA","NA","NA","NA","NA","NA","NA","0"
"diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])","NA","NA","NA","NA","NA","NA","NA","0"
"diclofenac","Diclofenac","HMDB0014724","3033","4507","C01690",NA,"C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl","1"
"diglycerol","NA","NA","NA","NA","NA","NA","NA","0"
"dihomo-linoleate (20:2n6)","NA","NA","NA","NA","NA","NA","NA","0"
"dihomo-linolenate (20:3n3 or n6)","NA","NA","NA","NA","NA","NA","NA","0"
"dihomo-linolenoyl-choline","NA","NA","NA","NA","NA","NA","NA","0"
"dihomo-linolenoylcarnitine (20:3n3 or 6)","NA","NA","NA","NA","NA","NA","NA","0"
"dihomo-linoleoylcarnitine (C20:2)","NA","NA","NA","NA","NA","NA","NA","0"
"dihydroferulic acid","NA","NA","NA","NA","NA","NA","NA","0"
"dihydroorotate","4,5-Dihydroorotic acid","HMDB0000528","648","30865","C00337","5513","C1C(NC(=O)NC1=O)C(=O)O","1"
"diltiazem","Diltiazem","HMDB0014487","39186","101278","C06958",NA,"CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC","1"
"dimethyl sulfone","Dimethyl sulfone","HMDB0004983","6213","9349","C11142","7236","CS(=O)(=O)C","1"
"dimethylarginine (SDMA + ADMA)","NA","NA","NA","NA","NA","NA","NA","0"
"dimethylglycine","Dimethylglycine","HMDB0000092","673","17724","C01026","277","CN(C)CC(=O)O","1"
"diphenhydramine","Diphenhydramine","HMDB0001927","3100","4636","C06960","2312","CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2","1"
"docosadienoate (22:2n6)","Docosadienoate (22:2n6)","HMDB0061714","5282807","1","C16533",NA,"CCCCCC=CCC=CCCCCCCCCCCCC(O)=O","1"
"docosahexaenoate (DHA; 22:6n3)","NA","NA","NA","NA","NA","NA","NA","0"
"docosahexaenoylcarnitine (C22:6)","NA","NA","NA","NA","NA","NA","NA","0"
"docosahexaenoylcholine","NA","NA","NA","NA","NA","NA","NA","0"
"docosapentaenoate (n3 DPA; 22:5n3)","NA","NA","NA","NA","NA","NA","NA","0"
"docosapentaenoate (n6 DPA; 22:5n6)","NA","NA","NA","NA","NA","NA","NA","0"
"docosatrienoate (22:3n3)","NA","NA","NA","NA","NA","NA","NA","0"
"docosatrienoate (22:3n6)","NA","NA","NA","NA","NA","NA","NA","0"
"dodecanedioate","Dodecanedioic acid","HMDB0000623","12736","4676","C02678","5596","C(CCCCCC(=O)O)CCCCC(=O)O","1"
"dopamine 3-O-sulfate","Dopamine 3-O-sulfate","HMDB0006275","122136","37946","C13690",NA,"C1=CC(=C(C=C1CCN)OS(=O)(=O)O)O","1"
"dopamine 4-sulfate","Dopamine 4-sulfate","HMDB0004148","123932",NA,"C13691",NA,"C1=CC(=C(C=C1CCN)O)OS(=O)(=O)O","1"
"doxycycline","Doxycycline","HMDB0014399",NA,"50845","C06973",NA,"[H][C@@]12[C@@H](C)C3=C(C(O)=CC=C3)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])[C@H]2O","1"
"DSGEGDFXAEGGGVR","NA","NA","NA","NA","NA","NA","NA","0"
"ectoine","Ectoine","METPA0797",NA,NA,"C06231",NA,NA,"1"
"eicosanodioate","NA","NA","NA","NA","NA","NA","NA","0"
"eicosapentaenoate (EPA; 20:5n3)","NA","NA","NA","NA","NA","NA","NA","0"
"eicosapentaenoylcholine","NA","NA","NA","NA","NA","NA","NA","0"
"eicosenoate (20:1)","NA","NA","NA","NA","NA","NA","NA","0"
"eicosenoylcarnitine (C20:1)","NA","NA","NA","NA","NA","NA","NA","0"
"enalapril","Enalapril","HMDB0014722","5388962","4784","C06977",NA,"CCOC(=O)[C@H](CCC1=CC=CC=C1)[NH2+][C@@H](C)C(=O)N2CCC[C@H]2C(=O)[O-]","1"
"epiandrosterone sulfate","Epiandrosterone sulfate","HMDB0062657","9929317","83040",NA,NA,"[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](CC[C@]12C)OS(O)(=O)=O","1"
"ergothioneine","Ergothioneine","HMDB0003045","5351619","4828","C05570","53","C[N+](C)(C)[C@@H](CC1=CNC(=S)N1)C(=O)[O-]","1"
"erucate (22:1n9)","NA","NA","NA","NA","NA","NA","NA","0"
"erythritol","Erythritol","HMDB0002994","222285","17113","C16884","140","C([C@H]([C@H](CO)O)O)O","1"
"erythronate","Erythronic acid","HMDB0000613","2781043","37655",NA,"5586","C([C@H]([C@H](C(=O)O)O)O)O","1"
"escitalopram","Escitalopram","HMDB0005028","6101829","36791",NA,NA,"CN(C)CCC[C@@]1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F","1"
"estrone 3-sulfate","Estrone sulfate","HMDB0001425","3001028","17474","C02538","3556","C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O","1"
